gid	HCT116_ctrl1	HCT116_ctrl2	HCT116_ctrl3	HCT116_curcumin1	HCT116_curcumin2	HCT116_curcumin3
ENSG00000233639	0	0	0	4	0	0
ENSG00000295884	0	0	1	0	0	0
ENSG00000295886	0	0	0	0	3	0
ENSG00000295887	0	0	0	0	0	0
ENSG00000271889	4	4	5	14	6	14
ENSG00000295901	0	0	0	7	23	2
ENSG00000269707	0	0	0	0	0	0
ENSG00000293434	268	132	368	114	85	51
ENSG00000230690	0	0	0	0	0	0
ENSG00000229743	0	0	0	0	0	0
ENSG00000295936	2	0	2	3	1	2
ENSG00000286557	0	0	0	0	0	0
ENSG00000228528	0	0	0	0	0	2
ENSG00000257702	53	74	88	10	16	2
ENSG00000235072	20	17	27	7	6	22
ENSG00000295963	0	0	0	0	0	0
ENSG00000295966	0	0	0	6	0	0
ENSG00000234275	0	0	0	0	0	0
ENSG00000295972	0	0	0	0	0	0
ENSG00000295985	0	0	0	0	0	0
ENSG00000289498	0	0	0	0	0	0
ENSG00000296004	0	0	0	2	0	4
ENSG00000296005	0	0	0	0	0	0
ENSG00000296010	0	0	0	0	0	0
ENSG00000296020	0	0	0	0	0	0
ENSG00000229494	0	0	0	0	0	0
ENSG00000296034	0	0	0	0	0	0
ENSG00000296038	0	0	0	0	0	0
ENSG00000296054	0	0	0	0	0	0
ENSG00000231156	0	2	2	0	0	0
ENSG00000296093	0	0	0	0	0	0
ENSG00000145063	4	9	8	0	11	23
ENSG00000296149	0	0	0	0	0	0
ENSG00000296164	6	0	2	0	0	0
ENSG00000296195	0	0	0	0	0	0
ENSG00000289065	0	0	0	0	0	0
ENSG00000296208	0	0	0	0	0	0
ENSG00000296212	0	0	0	0	0	0
ENSG00000270460	152	95	145	191	131	101
ENSG00000296237	0	0	0	5	0	0
ENSG00000296239	0	0	0	6	0	0
ENSG00000296241	0	0	0	0	0	0
ENSG00000296248	6	6	16	4	8	5
ENSG00000227210	2	2	0	12	10	0
ENSG00000296255	0	0	0	0	0	0
ENSG00000296256	0	0	0	0	0	0
ENSG00000296263	0	0	0	0	0	6
ENSG00000296271	0	0	0	0	0	0
ENSG00000296287	0	0	0	0	1	0
ENSG00000296297	3	10	8	2	0	0
ENSG00000296331	8	0	8	0	0	0
ENSG00000237877	55	38	19	88	93	77
ENSG00000296359	0	0	0	1	0	0
ENSG00000296367	0	0	0	0	0	0
ENSG00000296376	0	0	0	0	0	0
ENSG00000296383	0	0	0	0	0	0
ENSG00000296384	4	3	0	4	0	3
ENSG00000289026	0	0	0	6	0	0
ENSG00000225979	0	0	0	3	0	0
ENSG00000296407	10	1	6	0	0	0
ENSG00000273209	0	0	0	0	0	0
ENSG00000296431	0	1	0	0	2	0
ENSG00000225420	1	4	4	33	2	0
ENSG00000296443	0	0	0	0	0	0
ENSG00000296454	0	0	0	0	0	0
ENSG00000296460	0	0	0	0	0	0
ENSG00000296467	0	0	0	0	0	0
ENSG00000296478	0	0	0	0	0	0
ENSG00000296481	3	0	1	0	0	0
ENSG00000296490	0	0	0	0	0	0
ENSG00000296492	0	0	0	0	0	0
ENSG00000225963	7	6	2	0	0	0
ENSG00000296506	0	1	0	0	0	0
ENSG00000296511	0	0	0	0	0	0
ENSG00000296532	0	0	0	0	0	0
ENSG00000296536	0	0	0	0	0	3
ENSG00000296539	0	0	0	0	0	0
ENSG00000242136	2	2	2	4	0	0
ENSG00000272769	0	0	0	4	0	1
ENSG00000296600	0	0	0	0	0	0
ENSG00000240687	0	0	0	1	0	2
ENSG00000287849	0	0	0	9	4	16
ENSG00000296612	0	0	0	0	0	0
ENSG00000296615	5	8	7	14	4	0
ENSG00000296632	0	0	0	0	0	0
ENSG00000296651	0	0	0	0	0	0
ENSG00000296670	0	0	0	0	0	0
ENSG00000296671	2	0	0	1	0	0
ENSG00000296674	0	0	0	0	0	0
ENSG00000237751	2	0	3	0	1	0
ENSG00000227938	0	0	0	6	0	0
ENSG00000296720	0	0	0	2	0	0
ENSG00000296736	0	0	0	0	0	0
ENSG00000296758	0	0	0	0	6	0
ENSG00000235192	13	7	16	5	2	8
ENSG00000296804	0	0	0	0	0	0
ENSG00000296850	0	0	0	0	0	0
ENSG00000296907	0	0	0	0	0	0
ENSG00000286335	9	0	2	0	0	0
ENSG00000296933	0	0	0	0	0	0
ENSG00000296946	0	0	0	0	0	0
ENSG00000296952	0	0	0	0	0	8
ENSG00000296957	0	2	0	0	0	0
ENSG00000296963	0	0	0	0	0	0
ENSG00000227708	0	0	0	0	0	0
ENSG00000296975	0	0	0	0	0	0
ENSG00000296979	0	0	0	0	0	0
ENSG00000296992	0	0	0	0	0	0
ENSG00000234579	0	0	0	0	0	0
ENSG00000297009	0	0	0	0	0	0
ENSG00000297017	0	0	0	0	0	0
ENSG00000226856	21	12	40	40	20	27
ENSG00000297037	6	0	0	0	0	0
ENSG00000297052	0	0	0	0	0	0
ENSG00000297070	0	0	0	0	0	0
ENSG00000235293	0	0	0	0	0	0
ENSG00000297094	0	0	0	0	0	1
ENSG00000226992	0	0	0	0	0	0
ENSG00000234949	78	43	27	32	54	44
ENSG00000297114	0	0	0	0	0	0
ENSG00000297115	0	0	0	2	0	0
ENSG00000297117	0	0	0	0	0	0
ENSG00000297127	0	0	0	0	0	0
ENSG00000297130	0	0	0	0	0	0
ENSG00000297148	0	0	0	0	0	0
ENSG00000297154	0	0	0	0	0	0
ENSG00000297164	0	0	0	0	0	0
ENSG00000260840	10	0	9	30	21	21
ENSG00000291150	8	5	4	6	0	0
ENSG00000297200	0	1	0	0	0	0
ENSG00000297211	4	8	6	0	0	0
ENSG00000297218	0	0	0	0	0	0
ENSG00000229797	0	0	0	0	0	0
ENSG00000286697	0	0	0	0	0	0
ENSG00000297257	0	0	0	0	0	0
ENSG00000297258	0	0	0	0	0	0
ENSG00000297262	0	0	0	0	0	0
ENSG00000287625	31	26	67	112	83	77
ENSG00000290654	1	0	0	0	0	0
ENSG00000297296	0	0	0	8	1	0
ENSG00000297297	0	0	0	0	0	0
ENSG00000297311	0	0	0	0	0	0
ENSG00000297312	0	0	0	0	0	0
ENSG00000226488	0	0	0	0	0	0
ENSG00000290085	55	34	23	26	36	21
ENSG00000297324	0	0	0	0	0	0
ENSG00000297346	5	0	12	10	0	2
ENSG00000297351	0	0	0	0	0	0
ENSG00000297359	10	1	4	0	4	0
ENSG00000291176	100	37	69	22	30	8
ENSG00000289567	0	0	0	0	0	0
ENSG00000232044	0	0	0	0	0	0
ENSG00000288866	4	8	6	8	0	15
ENSG00000297396	0	0	0	4	0	0
ENSG00000297404	0	0	0	0	0	0
ENSG00000297405	0	0	0	0	0	0
ENSG00000297417	0	0	0	0	0	0
ENSG00000297418	4	0	0	0	13	0
ENSG00000224043	35	36	32	15	20	39
ENSG00000235066	6	0	0	0	0	6
ENSG00000297435	0	0	0	0	0	0
ENSG00000297438	0	0	0	0	0	0
ENSG00000297448	8	0	4	0	0	0
ENSG00000230448	0	0	0	0	0	0
ENSG00000287463	0	0	0	0	0	0
ENSG00000297464	0	0	0	0	0	0
ENSG00000297469	0	0	0	0	0	0
ENSG00000290596	0	1	0	6	3	6
ENSG00000229056	0	0	0	8	0	0
ENSG00000297488	0	0	0	0	0	0
ENSG00000225493	4	2	0	0	0	0
ENSG00000297530	4	0	0	5	0	0
ENSG00000297540	0	0	0	13	0	0
ENSG00000228414	8	0	2	19	15	0
ENSG00000297551	14	4	3	5	4	4
ENSG00000290618	0	0	0	0	0	0
ENSG00000297607	0	0	0	0	0	0
ENSG00000297639	0	0	0	10	0	9
ENSG00000272606	21	15	16	2	3	7
ENSG00000297697	4	4	4	2	0	0
ENSG00000297701	0	0	0	0	0	0
ENSG00000297720	0	0	0	0	0	0
ENSG00000289157	0	0	0	0	0	0
ENSG00000297728	0	0	0	0	0	0
ENSG00000297733	0	0	0	0	0	0
ENSG00000297735	0	0	0	0	0	0
ENSG00000222020	14	11	14	40	12	20
ENSG00000297761	0	0	1	0	0	0
ENSG00000226125	12	2	0	58	30	20
ENSG00000289982	0	0	0	0	0	2
ENSG00000297784	2	0	0	5	0	0
ENSG00000297785	0	0	0	0	0	0
ENSG00000297809	0	0	0	0	0	0
ENSG00000297812	0	0	0	0	0	0
ENSG00000297827	16	19	31	1	14	9
ENSG00000236172	1	0	0	0	0	0
ENSG00000297843	0	0	0	0	8	0
ENSG00000297863	0	0	0	0	0	0
ENSG00000286851	0	0	0	0	0	0
ENSG00000227061	0	0	0	0	0	0
ENSG00000297905	0	0	0	0	0	0
ENSG00000236213	6	11	8	46	2	10
ENSG00000297907	0	0	0	0	0	0
ENSG00000297911	0	0	0	0	0	0
ENSG00000289002	0	0	0	0	10	0
ENSG00000297920	0	0	0	0	0	0
ENSG00000297930	0	0	0	0	0	0
ENSG00000237803	0	0	0	0	1	10
ENSG00000297954	0	0	0	0	6	0
ENSG00000297956	0	0	0	0	0	0
ENSG00000224789	177	169	229	139	40	101
ENSG00000297981	0	0	0	0	0	0
ENSG00000298011	0	0	0	0	0	0
ENSG00000234279	0	0	0	0	0	0
ENSG00000229951	10	3	8	38	4	11
ENSG00000243491	0	0	0	0	0	0
ENSG00000286160	0	0	0	0	0	0
ENSG00000298040	0	0	0	7	6	0
ENSG00000298043	0	0	0	0	0	0
ENSG00000298044	0	0	0	0	4	0
ENSG00000298050	0	0	0	0	0	0
ENSG00000298060	0	4	0	7	0	0
ENSG00000298063	0	0	0	0	13	0
ENSG00000298065	0	0	0	0	0	0
ENSG00000298080	0	7	0	7	1	0
ENSG00000286370	0	0	0	0	0	0
ENSG00000298083	0	0	0	0	0	0
ENSG00000298085	0	0	0	0	0	0
ENSG00000226994	0	0	0	0	0	0
ENSG00000226702	0	0	0	0	0	0
ENSG00000298106	0	0	0	0	0	0
ENSG00000232227	0	0	0	0	0	0
ENSG00000298114	0	0	0	0	0	0
ENSG00000231557	0	0	0	0	0	0
ENSG00000224875	0	0	0	0	0	2
ENSG00000298173	0	0	0	0	0	0
ENSG00000298179	0	0	0	0	0	0
ENSG00000289410	14	6	9	18	1	4
ENSG00000298207	0	0	0	0	0	0
ENSG00000298210	0	0	0	0	0	0
ENSG00000282998	0	0	0	0	0	0
ENSG00000235537	0	0	0	0	0	0
ENSG00000289300	0	0	0	0	0	0
ENSG00000233128	0	0	0	0	0	0
ENSG00000289855	0	0	2	2	16	0
ENSG00000298236	0	0	0	0	0	0
ENSG00000287141	0	0	0	0	0	0
ENSG00000298255	0	0	0	0	0	0
ENSG00000224137	0	0	0	7	0	4
ENSG00000298286	0	0	0	0	0	0
ENSG00000298295	0	0	0	0	0	0
ENSG00000291127	0	0	2	22	0	0
ENSG00000289018	25	22	35	24	6	11
ENSG00000298351	0	0	0	0	0	0
ENSG00000298362	0	0	0	0	3	0
ENSG00000298366	0	0	0	0	0	0
ENSG00000236193	0	0	0	0	0	0
ENSG00000234877	0	0	0	0	0	0
ENSG00000298388	0	0	0	0	0	0
ENSG00000228873	0	0	0	4	0	0
ENSG00000298404	0	0	0	0	0	0
ENSG00000298411	0	0	0	0	0	0
ENSG00000298423	0	0	0	0	0	0
ENSG00000298432	0	0	0	0	0	0
ENSG00000286020	0	0	0	3	0	0
ENSG00000288734	0	0	0	0	0	0
ENSG00000298483	0	0	0	0	0	0
ENSG00000290727	18	12	8	18	27	22
ENSG00000232518	1	0	6	20	4	4
ENSG00000298520	0	2	0	2	0	0
ENSG00000298528	0	0	0	0	0	0
ENSG00000298533	0	0	0	0	0	1
ENSG00000298534	0	0	0	2	0	0
ENSG00000298587	0	0	0	0	0	0
ENSG00000298612	0	0	2	7	7	0
ENSG00000298642	6	0	0	18	0	0
ENSG00000298646	8	12	9	20	2	0
ENSG00000298662	3	0	0	6	4	0
ENSG00000234446	0	0	0	0	0	0
ENSG00000285872	12	14	16	8	0	4
ENSG00000298685	0	0	0	0	0	0
ENSG00000298689	0	0	0	0	0	0
ENSG00000229774	0	0	0	0	0	0
ENSG00000226833	33	45	29	44	14	26
ENSG00000298698	13	5	8	1	2	0
ENSG00000298704	0	0	0	0	0	0
ENSG00000298715	0	0	0	0	0	0
ENSG00000298720	2	0	0	0	0	0
ENSG00000298739	2	1	4	5	0	6
ENSG00000233538	8	0	1	23	20	13
ENSG00000298762	13	24	15	20	0	0
ENSG00000236653	0	0	0	0	0	0
ENSG00000298780	2	9	0	2	0	0
ENSG00000286772	0	2	0	0	0	6
ENSG00000298807	0	0	0	2	0	0
ENSG00000298835	0	0	0	0	0	0
ENSG00000298849	8	2	0	0	0	4
ENSG00000298853	5	6	0	27	6	4
ENSG00000228799	0	0	0	0	0	0
ENSG00000298866	0	0	0	0	0	0
ENSG00000235688	0	0	0	0	0	0
ENSG00000298873	0	0	0	0	0	0
ENSG00000298881	0	4	0	0	0	0
ENSG00000298880	0	0	0	0	0	0
ENSG00000234235	3	0	3	0	0	0
ENSG00000291142	14	0	10	0	0	2
ENSG00000234174	0	1	0	0	0	0
ENSG00000298903	0	0	0	0	0	0
ENSG00000298909	0	0	0	0	0	0
ENSG00000298919	0	0	0	0	0	0
ENSG00000225064	0	0	0	0	0	0
ENSG00000298938	0	0	0	0	0	0
ENSG00000286604	0	0	0	0	0	0
ENSG00000235597	2	0	0	0	0	0
ENSG00000298950	0	0	0	0	0	0
ENSG00000224063	5	18	25	30	31	12
ENSG00000298964	0	0	0	0	0	0
ENSG00000291155	0	0	0	0	4	0
ENSG00000298975	0	0	0	0	0	0
ENSG00000227157	0	0	0	0	0	0
ENSG00000298986	0	0	0	0	0	0
ENSG00000298991	1	0	0	4	7	0
ENSG00000299009	0	0	0	0	0	0
ENSG00000299011	0	0	0	0	0	0
ENSG00000299013	0	0	0	0	6	0
ENSG00000299017	0	0	0	0	0	0
ENSG00000226548	0	0	0	5	10	9
ENSG00000299033	0	0	0	0	0	0
ENSG00000299039	0	0	0	0	6	1
ENSG00000228784	0	2	0	0	12	0
ENSG00000299044	0	0	0	0	0	0
ENSG00000236469	0	0	0	0	0	0
ENSG00000233605	0	0	0	0	0	0
ENSG00000228925	17	9	17	14	2	0
ENSG00000299060	0	0	0	0	0	0
ENSG00000299064	0	0	0	0	0	0
ENSG00000290108	0	0	0	4	0	0
ENSG00000229066	0	0	0	0	0	0
ENSG00000299074	0	0	0	0	4	10
ENSG00000225156	21	6	0	0	0	0
ENSG00000299078	0	0	0	0	0	0
ENSG00000299090	0	0	0	0	0	0
ENSG00000228384	0	3	0	6	0	0
ENSG00000226953	0	0	0	0	0	0
ENSG00000271893	0	0	0	2	0	0
ENSG00000259439	190	132	141	38	51	21
ENSG00000299109	0	0	0	0	0	0
ENSG00000299118	0	0	0	0	0	0
ENSG00000223466	0	0	0	0	0	0
ENSG00000236502	8	6	9	2	14	0
ENSG00000299127	6	14	2	23	41	11
ENSG00000229839	26	16	22	12	10	3
ENSG00000299135	0	0	0	0	0	0
ENSG00000299136	0	0	0	0	0	0
ENSG00000299137	0	6	0	0	8	0
ENSG00000299138	0	0	0	0	0	0
ENSG00000238217	0	0	0	0	0	0
ENSG00000299165	0	0	0	0	0	0
ENSG00000299177	0	0	0	0	0	0
ENSG00000299185	2	0	4	0	1	6
ENSG00000299190	0	0	0	6	0	1
ENSG00000225166	0	0	0	0	0	0
ENSG00000299219	2	0	0	4	0	0
ENSG00000289191	0	0	0	0	0	0
ENSG00000299271	0	0	0	0	0	0
ENSG00000299281	1	1	0	0	0	0
ENSG00000224099	1	2	1	1	6	8
ENSG00000288937	0	14	6	12	12	0
ENSG00000225214	0	2	0	0	0	0
ENSG00000299290	0	0	0	0	0	0
ENSG00000299294	0	0	0	0	0	0
ENSG00000299295	0	0	0	0	0	0
ENSG00000299301	0	0	0	0	0	0
ENSG00000299302	0	0	0	0	0	0
ENSG00000290030	0	0	0	0	0	0
ENSG00000299331	27	18	48	16	26	17
ENSG00000299336	0	0	0	0	0	0
ENSG00000299339	2	2	2	1	24	0
ENSG00000299347	0	0	0	0	0	0
ENSG00000299348	0	0	0	4	0	0
ENSG00000299355	0	0	0	0	0	0
ENSG00000287937	0	0	0	0	0	0
ENSG00000286530	0	0	3	0	0	0
ENSG00000226674	0	0	0	0	0	0
ENSG00000299382	0	0	0	0	0	0
ENSG00000299393	0	0	0	0	0	0
ENSG00000286748	0	0	0	0	0	0
ENSG00000299410	0	2	0	0	0	0
ENSG00000271709	0	0	0	0	0	0
ENSG00000299419	3	0	8	1	0	0
ENSG00000233611	70	71	83	90	20	27
ENSG00000299436	23	23	25	0	6	2
ENSG00000299448	0	0	2	0	0	0
ENSG00000299447	0	0	0	0	0	0
ENSG00000299459	9	0	0	0	0	0
ENSG00000231538	0	0	0	0	0	0
ENSG00000299466	66	63	78	34	38	55
ENSG00000299480	0	0	0	0	0	0
ENSG00000231890	55	20	77	8	29	26
ENSG00000299494	0	0	0	0	0	0
ENSG00000299496	0	2	0	3	0	6
ENSG00000299508	0	0	0	0	0	0
ENSG00000299516	0	0	0	0	0	0
ENSG00000299519	0	0	0	0	0	0
ENSG00000299532	0	0	0	0	0	0
ENSG00000288524	0	0	0	0	0	0
ENSG00000299535	0	0	0	0	0	0
ENSG00000287344	0	0	0	0	0	0
ENSG00000299546	0	0	2	0	0	0
ENSG00000299558	0	0	0	0	0	0
ENSG00000299568	0	0	0	0	0	0
ENSG00000299576	0	0	0	0	0	0
ENSG00000299577	1	0	0	0	1	0
ENSG00000299583	0	0	0	0	0	0
ENSG00000299590	0	0	0	0	0	0
ENSG00000299593	0	0	0	0	0	0
ENSG00000219159	4	0	0	0	0	0
ENSG00000299607	0	0	0	0	0	0
ENSG00000229321	48	5	30	0	16	6
ENSG00000299628	2	4	0	0	0	0
ENSG00000299634	0	0	2	4	0	0
ENSG00000288040	0	0	0	0	0	0
ENSG00000232444	0	0	0	0	0	0
ENSG00000299640	0	0	0	0	0	0
ENSG00000299643	1	0	0	0	0	0
ENSG00000299647	0	0	0	0	0	0
ENSG00000299660	0	0	0	0	0	0
ENSG00000299677	0	0	0	0	0	0
ENSG00000299679	0	0	0	0	0	0
ENSG00000226853	3	14	14	16	6	24
ENSG00000299698	0	0	0	0	0	0
ENSG00000299704	0	0	2	0	0	0
ENSG00000299731	0	0	0	0	0	0
ENSG00000234929	0	0	0	0	0	0
ENSG00000224400	0	0	0	0	0	0
ENSG00000299761	0	0	0	0	0	0
ENSG00000289608	0	0	0	0	0	0
ENSG00000289364	0	0	0	0	0	0
ENSG00000230991	0	0	0	0	0	0
ENSG00000290707	0	4	2	0	7	0
ENSG00000299809	0	0	0	0	0	0
ENSG00000299825	0	0	0	0	0	0
ENSG00000231609	37	58	50	14	2	10
ENSG00000299887	6	0	1	11	4	10
ENSG00000299898	0	0	0	0	0	0
ENSG00000237525	2	2	0	0	0	0
ENSG00000227292	0	1	0	8	0	4
ENSG00000299937	0	0	0	0	0	0
ENSG00000299946	0	0	0	0	0	0
ENSG00000288791	0	0	0	0	0	0
ENSG00000299963	0	0	0	0	0	0
ENSG00000299964	0	0	0	0	0	0
ENSG00000299965	0	0	0	0	0	0
ENSG00000299974	0	0	0	0	0	0
ENSG00000234938	0	0	0	0	0	0
ENSG00000204588	48	57	51	46	36	22
ENSG00000299995	0	0	0	0	0	0
ENSG00000237880	0	0	0	0	0	0
ENSG00000300001	0	0	0	0	0	0
ENSG00000300018	0	0	0	0	0	0
ENSG00000224568	0	0	0	0	0	0
ENSG00000230838	0	0	0	0	0	0
ENSG00000300032	0	0	0	0	0	0
ENSG00000300039	0	0	0	0	0	0
ENSG00000237298	56	43	44	32	48	38
ENSG00000300049	0	0	0	0	0	0
ENSG00000300072	0	0	0	0	0	0
ENSG00000300078	0	0	0	0	0	0
ENSG00000300086	0	0	0	0	0	0
ENSG00000300106	0	0	0	0	0	0
ENSG00000280744	0	0	0	0	0	0
ENSG00000290615	2	0	0	0	16	15
ENSG00000229209	0	0	0	0	0	0
ENSG00000291116	0	0	0	0	0	0
ENSG00000237574	0	0	0	0	0	0
ENSG00000300172	0	0	0	0	0	0
ENSG00000300175	0	0	0	27	0	12
ENSG00000231646	10	1	5	8	0	0
ENSG00000300188	0	0	0	0	0	0
ENSG00000226806	0	0	0	30	25	10
ENSG00000300196	0	0	0	0	0	0
ENSG00000233862	4	0	2	6	14	8
ENSG00000300205	1	0	0	0	0	0
ENSG00000300208	0	0	0	0	0	2
ENSG00000300233	0	0	0	0	0	0
ENSG00000234455	0	0	0	0	0	0
ENSG00000230737	0	0	0	0	0	0
ENSG00000232520	1	0	1	34	15	11
ENSG00000300245	1	4	10	3	0	0
ENSG00000300286	0	0	0	0	0	0
ENSG00000300287	0	0	0	0	0	0
ENSG00000231031	0	0	0	0	0	0
ENSG00000234595	2	0	0	0	0	0
ENSG00000300316	0	0	0	3	0	0
ENSG00000300324	0	0	0	0	0	0
ENSG00000300336	0	0	0	0	0	0
ENSG00000272716	4	6	2	10	0	14
ENSG00000300356	0	0	0	0	0	0
ENSG00000300396	0	0	0	1	0	0
ENSG00000300399	0	0	0	0	0	0
ENSG00000300430	0	0	0	0	0	0
ENSG00000300436	0	0	0	0	0	0
ENSG00000300443	0	0	0	0	8	5
ENSG00000233251	6	4	6	0	0	0
ENSG00000237638	35	41	27	84	38	37
ENSG00000232328	0	0	0	0	0	0
ENSG00000300452	0	4	0	0	0	0
ENSG00000300456	0	0	0	4	4	0
ENSG00000279220	0	0	0	0	0	8
ENSG00000300463	0	0	0	0	0	0
ENSG00000300471	0	0	0	0	0	0
ENSG00000287474	0	0	0	0	0	0
ENSG00000300473	0	0	0	0	0	0
ENSG00000300475	0	0	0	0	0	0
ENSG00000230730	0	0	0	7	0	5
ENSG00000300478	0	0	0	0	0	0
ENSG00000300479	0	0	2	3	6	0
ENSG00000300490	0	0	0	0	0	0
ENSG00000300493	2	4	0	5	0	0
ENSG00000293332	24	14	20	8	13	10
ENSG00000293267	0	0	0	0	0	0
ENSG00000232613	2	0	1	6	2	0
ENSG00000300521	0	0	0	0	0	0
ENSG00000233654	20	31	34	54	4	25
ENSG00000300535	0	0	0	0	0	0
ENSG00000300539	0	0	0	0	0	0
ENSG00000300542	8	12	6	8	13	0
ENSG00000284052	45	34	19	20	16	15
ENSG00000300545	0	0	0	1	0	0
ENSG00000300555	0	0	0	0	0	4
ENSG00000300562	0	0	0	0	0	0
ENSG00000300586	0	0	4	18	16	2
ENSG00000300592	0	2	12	8	0	2
ENSG00000300610	0	0	2	0	0	10
ENSG00000287451	0	0	0	0	0	0
ENSG00000300654	0	0	0	0	2	1
ENSG00000300665	0	0	0	0	0	0
ENSG00000300670	0	0	0	4	0	0
ENSG00000228329	0	0	0	0	0	0
ENSG00000300686	0	0	0	0	0	0
ENSG00000237576	0	0	0	0	0	0
ENSG00000300705	0	0	0	0	0	0
ENSG00000300707	0	0	0	0	0	4
ENSG00000300710	0	0	0	0	0	0
ENSG00000300716	0	0	0	0	0	0
ENSG00000286737	0	0	0	0	0	0
ENSG00000224490	0	0	0	0	0	0
ENSG00000228016	0	0	0	0	2	0
ENSG00000236153	0	0	0	0	6	0
ENSG00000300766	0	0	0	0	0	0
ENSG00000300770	0	0	0	0	0	0
ENSG00000300772	2	0	0	0	0	0
ENSG00000300818	0	0	0	0	2	0
ENSG00000300854	0	0	0	5	0	0
ENSG00000229224	0	0	0	1	4	0
ENSG00000300879	0	0	0	0	0	0
ENSG00000300885	0	0	0	0	6	0
ENSG00000300890	0	0	2	0	0	0
ENSG00000287049	2	6	0	5	0	0
ENSG00000300907	0	0	0	5	0	0
ENSG00000300924	2	2	0	8	0	0
ENSG00000238277	0	0	0	0	0	0
ENSG00000287583	0	0	0	0	0	0
ENSG00000300940	0	0	0	0	0	0
ENSG00000300948	2	0	1	0	0	0
ENSG00000300949	0	0	7	0	0	0
ENSG00000300958	0	0	0	0	0	0
ENSG00000277701	11	3	5	1	0	0
ENSG00000287658	0	0	0	0	0	0
ENSG00000235997	0	0	0	0	3	0
ENSG00000301004	0	0	0	0	0	0
ENSG00000286415	8	4	2	1	0	0
ENSG00000301031	0	0	0	0	0	0
ENSG00000233684	7	17	13	54	9	6
ENSG00000287133	0	4	0	2	1	0
ENSG00000301070	0	0	0	2	0	0
ENSG00000235779	13	0	8	0	3	0
ENSG00000301085	2	2	0	0	2	0
ENSG00000301100	1	0	11	9	29	8
ENSG00000228643	12	14	31	58	28	23
ENSG00000301106	0	0	0	7	2	8
ENSG00000288082	0	0	0	0	0	8
ENSG00000301121	4	0	8	26	0	13
ENSG00000301125	0	0	0	0	0	0
ENSG00000236204	66	29	26	53	23	42
ENSG00000301149	7	2	10	54	24	14
ENSG00000301151	0	0	0	0	0	0
ENSG00000287284	2	0	0	0	0	0
ENSG00000301178	0	8	0	0	0	0
ENSG00000286260	0	0	0	0	0	0
ENSG00000289429	7	10	8	2	2	8
ENSG00000287129	0	2	0	5	8	0
ENSG00000301212	0	3	2	0	1	0
ENSG00000301215	0	0	0	0	0	0
ENSG00000301222	1	0	0	0	0	0
ENSG00000256637	0	0	0	0	0	0
ENSG00000301240	0	0	0	0	0	0
ENSG00000236141	0	0	0	0	0	0
ENSG00000236289	0	0	0	0	0	0
ENSG00000226398	0	0	0	0	0	0
ENSG00000301256	7	5	5	10	10	0
ENSG00000301257	7	4	0	0	0	4
ENSG00000301260	0	0	0	0	0	0
ENSG00000236989	0	0	0	0	0	0
ENSG00000301269	0	0	0	0	0	0
ENSG00000301270	0	0	0	0	0	0
ENSG00000301271	0	0	0	0	0	0
ENSG00000223884	14	2	17	0	0	2
ENSG00000301274	0	0	0	0	0	0
ENSG00000301281	0	0	0	0	0	0
ENSG00000288960	2	0	0	6	0	0
ENSG00000301285	0	0	0	0	0	0
ENSG00000287362	4	1	0	0	0	4
ENSG00000301313	0	0	0	0	0	0
ENSG00000189223	2400	1668	1923	1240	1116	989
ENSG00000301329	0	0	0	0	0	0
ENSG00000301351	0	0	0	14	8	0
ENSG00000301362	2	1	0	14	11	4
ENSG00000301383	0	0	0	2	0	0
ENSG00000225539	0	0	0	0	0	0
ENSG00000301401	0	0	0	0	0	0
ENSG00000236682	11	24	14	13	6	29
ENSG00000301424	0	0	0	0	0	0
ENSG00000286399	0	2	2	0	8	6
ENSG00000301459	0	0	0	0	0	0
ENSG00000301469	0	0	0	0	0	0
ENSG00000234663	1	0	0	8	5	0
ENSG00000301477	4	0	0	0	0	0
ENSG00000289205	0	0	0	0	0	0
ENSG00000301499	18	7	13	57	42	7
ENSG00000301503	0	0	0	0	0	0
ENSG00000301504	2	0	0	2	0	0
ENSG00000236790	48	39	33	20	26	38
ENSG00000301512	0	0	0	0	0	0
ENSG00000228272	0	0	0	0	0	0
ENSG00000301526	0	0	0	0	0	0
ENSG00000301544	0	6	0	0	4	2
ENSG00000289389	0	0	0	0	0	0
ENSG00000229740	0	0	0	0	0	0
ENSG00000301559	0	0	0	0	0	0
ENSG00000301560	0	0	0	0	0	0
ENSG00000301563	0	0	0	0	0	0
ENSG00000286857	0	0	0	0	0	0
ENSG00000228203	0	2	0	0	0	1
ENSG00000301575	0	0	0	0	2	0
ENSG00000282836	0	0	0	3	4	0
ENSG00000301577	0	0	0	0	0	0
ENSG00000301580	0	1	0	0	0	0
ENSG00000301594	0	0	0	0	0	0
ENSG00000301616	0	0	0	0	0	0
ENSG00000301621	0	0	0	0	0	0
ENSG00000301631	0	0	0	0	0	0
ENSG00000224220	0	0	2	0	0	0
ENSG00000301667	0	0	0	0	0	0
ENSG00000301672	0	0	0	0	0	0
ENSG00000301675	0	0	0	0	5	0
ENSG00000301686	0	0	0	0	0	0
ENSG00000289941	0	0	0	0	0	0
ENSG00000301695	1	1	0	0	0	0
ENSG00000237750	0	0	0	0	0	0
ENSG00000290565	0	0	0	0	0	0
ENSG00000301709	0	0	1	0	2	0
ENSG00000301717	18	12	11	0	3	0
